0.0991821;2.16802e-11;-2.6266e-11;3.40578e-11
0.0992775;-1.1185e-12;-3.55257e-11;3.55433e-11
0.0993729;-2.57459e-11;-3.09541e-11;4.02617e-11
0.0994682;-4.45525e-11;-1.32225e-11;4.64732e-11
0.0995636;-5.10834e-11;1.30862e-11;5.27329e-11
0.099659;-4.19316e-11;4.05192e-11;5.831e-11
0.0997543;-1.78566e-11;6.05957e-11;6.3172e-11
0.0998497;1.6134e-11;6.59936e-11;6.79372e-11
0.0999451;5.17825e-11;5.25286e-11;7.3761e-11
0.10004;7.94261e-11;2.0432e-11;8.2012e-11
0.100136;9.02494e-11;-2.53949e-11;9.37543e-11
0.100231;7.84124e-11;-7.62169e-11;1.0935e-10
0.100327;4.25566e-11;-1.21199e-10;1.28454e-10
0.100422;-1.36468e-11;-1.49643e-10;1.50264e-10
0.100517;-8.20152e-11;-1.53223e-10;1.73793e-10
0.100613;-1.51306e-10;-1.27751e-10;1.98025e-10
0.100708;-2.09272e-10;-7.41078e-11;2.22007e-10
0.100803;-2.44886e-10;1.79087e-12;2.44893e-10
0.100899;-2.50294e-10;8.99629e-11;2.65971e-10
0.100994;-2.22163e-10;1.78005e-10;2.84679e-10
0.101089;-1.62218e-10;2.53086e-10;3.00612e-10
0.101185;-7.69558e-11;3.03928e-10;3.13519e-10
0.10128;2.33581e-11;3.22454e-10;3.23299e-10
0.101376;1.26176e-10;3.04907e-10;3.29983e-10
0.101471;2.18408e-10;2.52321e-10;3.33718e-10
0.101566;2.88154e-10;1.70361e-10;3.34747e-10
0.101662;3.26251e-10;6.85881e-11;3.33383e-10
0.101757;3.2746e-10;-4.0731e-11;3.29983e-10
0.101852;2.91198e-10;-1.44149e-10;3.24923e-10
0.101948;2.2173e-10;-2.28737e-10;3.18567e-10
0.102043;1.27758e-10;-2.83802e-10;3.11232e-10
0.102139;2.14227e-11;-3.02407e-10;3.03165e-10
0.102234;-8.32483e-11;-2.82498e-10;2.94509e-10
0.102329;-1.72278e-10;-2.27407e-10;2.85295e-10
0.102425;-2.33829e-10;-1.45579e-10;2.75444e-10
0.10252;-2.6012e-10;-4.94633e-11;2.64781e-10
0.102615;-2.48801e-10;4.6346e-11;2.53081e-10
0.102711;-2.03492e-10;1.27465e-10;2.40117e-10
0.102806;-1.33277e-10;1.82174e-10;2.25721e-10
0.102901;-5.11746e-11;2.03504e-10;2.0984e-10
0.102997;2.8205e-11;1.90508e-10;1.92585e-10
0.103092;9.13733e-11;1.48399e-10;1.74274e-10
0.103188;1.28515e-10;8.74714e-11;1.55459e-10
0.103283;1.35323e-10;2.09797e-11;1.3694e-10
0.103378;1.13694e-10;-3.76032e-11;1.19751e-10
0.103474;7.11094e-11;-7.73563e-11;1.05074e-10
0.103569;1.8828e-11;-9.20951e-11;9.4e-11
0.103664;-3.07261e-11;-8.1471e-11;8.70725e-11
0.10376;-6.67595e-11;-5.07373e-11;8.38517e-11
0.103855;-8.24492e-11;-9.24339e-12;8.29657e-11
0.103951;-7.62754e-11;3.19665e-11;8.27031e-11
0.104046;-5.20483e-11;6.28603e-11;8.16115e-11
0.104141;-1.76507e-11;7.67648e-11;7.87679e-11
0.104237;1.71564e-11;7.17851e-11;7.38068e-11
0.104332;4.3293e-11;5.09701e-11;6.68748e-11
0.104427;5.46238e-11;2.12223e-11;5.86016e-11
0.104523;4.93582e-11;-8.72569e-12;5.01235e-11
0.104618;3.02543e-11;-3.07109e-11;4.31101e-11
0.104713;3.61789e-12;-3.92751e-11;3.94414e-11
0.104809;-2.25958e-11;-3.29786e-11;3.9977e-11
0.104904;-4.10354e-11;-1.45722e-11;4.35459e-11
0.105;-4.69419e-11;9.97735e-12;4.79905e-11
0.105095;-3.93394e-11;3.33013e-11;5.15419e-11
0.10519;-2.11294e-11;4.87558e-11;5.31373e-11
0.105286;1.89953e-12;5.22608e-11;5.22953e-11
0.105381;2.28354e-11;4.33495e-11;4.89963e-11
0.105476;3.56593e-11;2.51577e-11;4.36405e-11
0.105572;3.6939e-11;3.3902e-12;3.70943e-11
0.105667;2.6728e-11;-1.54138e-11;3.08541e-11
0.105762;8.43575e-12;-2.58011e-11;2.71451e-11
0.105858;-1.22656e-11;-2.49559e-11;2.78072e-11
0.105953;-2.91596e-11;-1.34462e-11;3.21104e-11
0.106049;-3.73185e-11;5.03274e-12;3.76563e-11
0.106144;-3.4516e-11;2.48187e-11;4.25126e-11
0.106239;-2.18201e-11;3.99923e-11;4.55577e-11
0.106335;-3.20813e-12;4.6126e-11;4.62375e-11
0.10643;1.56644e-11;4.15608e-11;4.44148e-11
0.106525;2.91655e-11;2.7846e-11;4.0324e-11
0.106621;3.33533e-11;9.22636e-12;3.46059e-11
0.106716;2.71173e-11;-8.65748e-12;2.84658e-11
0.106812;1.24672e-11;-2.04624e-11;2.39612e-11
0.106907;-6.10582e-12;-2.27249e-11;2.35309e-11
