0.0991821;0;0;0
0.0999451;1.41401e-08;4.42493e-07;4.42718e-07
0.100708;1.42959e-08;4.44247e-07;4.44477e-07
0.101471;1.44539e-08;4.45959e-07;4.46193e-07
0.102234;1.46143e-08;4.47627e-07;4.47865e-07
0.102997;1.47769e-08;4.49251e-07;4.49494e-07
0.10376;1.4942e-08;4.5083e-07;4.51078e-07
0.104523;1.51094e-08;4.52365e-07;4.52617e-07
0.105286;1.52794e-08;4.53853e-07;4.5411e-07
0.106049;1.54518e-08;4.55295e-07;4.55557e-07
0.106812;1.56268e-08;4.5669e-07;4.56957e-07
0.107574;1.58044e-08;4.58037e-07;4.5831e-07
0.108337;1.59846e-08;4.59336e-07;4.59614e-07
0.1091;1.61676e-08;4.60586e-07;4.60869e-07
0.109863;1.63532e-08;4.61786e-07;4.62075e-07
0.110626;1.65417e-08;4.62935e-07;4.63231e-07
0.111389;1.67329e-08;4.64034e-07;4.64336e-07
0.112152;1.69271e-08;4.65081e-07;4.65389e-07
0.112915;1.71242e-08;4.66076e-07;4.6639e-07
0.113678;1.73243e-08;4.67017e-07;4.67338e-07
0.114441;1.75274e-08;4.67905e-07;4.68233e-07
0.115204;1.77336e-08;4.68738e-07;4.69073e-07
0.115967;1.7943e-08;4.69516e-07;4.69859e-07
0.11673;1.81556e-08;4.70238e-07;4.70588e-07
0.117493;1.83715e-08;4.70902e-07;4.71261e-07
0.118256;1.85906e-08;4.7151e-07;4.71876e-07
0.119019;1.88132e-08;4.72059e-07;4.72433e-07
0.119781;1.90392e-08;4.72549e-07;4.72932e-07
0.120544;1.92688e-08;4.72978e-07;4.73371e-07
0.121307;1.95019e-08;4.73347e-07;4.73749e-07
0.12207;1.97386e-08;4.73655e-07;4.74066e-07
0.122833;1.99791e-08;4.739e-07;4.74321e-07
0.123596;2.02233e-08;4.74081e-07;4.74512e-07
0.124359;2.04714e-08;4.74199e-07;4.7464e-07
0.125122;2.07234e-08;4.74251e-07;4.74704e-07
0.125885;2.09794e-08;4.74237e-07;4.74701e-07
0.126648;2.12395e-08;4.74157e-07;4.74632e-07
0.127411;2.15037e-08;4.74009e-07;4.74496e-07
0.128174;2.17722e-08;4.73791e-07;4.74291e-07
0.128937;2.20449e-08;4.73505e-07;4.74017e-07
0.1297;2.2322e-08;4.73147e-07;4.73673e-07
0.130463;2.26036e-08;4.72718e-07;4.73258e-07
0.131226;2.28897e-08;4.72216e-07;4.7277e-07
0.131989;2.31805e-08;4.7164e-07;4.7221e-07
0.132751;2.3476e-08;4.7099e-07;4.71575e-07
0.133514;2.37763e-08;4.70264e-07;4.70865e-07
0.134277;2.40816e-08;4.69461e-07;4.70078e-07
0.13504;2.43918e-08;4.6858e-07;4.69214e-07
0.135803;2.47071e-08;4.6762e-07;4.68272e-07
0.136566;2.50276e-08;4.6658e-07;4.67251e-07
0.137329;2.53534e-08;4.65458e-07;4.66148e-07
0.138092;2.56847e-08;4.64255e-07;4.64965e-07
0.138855;2.60214e-08;4.62967e-07;4.63698e-07
0.139618;2.63637e-08;4.61594e-07;4.62347e-07
0.140381;2.67118e-08;4.60136e-07;4.60911e-07
0.141144;2.70657e-08;4.5859e-07;4.59388e-07
0.141907;2.74256e-08;4.56956e-07;4.57778e-07
0.14267;2.77915e-08;4.55231e-07;4.56079e-07
0.143433;2.81636e-08;4.53416e-07;4.54289e-07
0.144196;2.85421e-08;4.51507e-07;4.52409e-07
0.144958;2.8927e-08;4.49505e-07;4.50435e-07
0.145721;2.93184e-08;4.47408e-07;4.48368e-07
