0;2.60189e-08
20;2.7201e-08
40;2.80499e-08
60;2.85444e-08
80;2.86676e-08
100;2.84067e-08
120;2.77538e-08
140;2.67057e-08
160;2.52641e-08
180;2.34356e-08
200;2.12322e-08
220;1.86707e-08
240;1.57727e-08
260;1.25646e-08
280;9.07749e-09
300;5.34636e-09
320;1.41025e-09
340;-2.68842e-09
360;-6.90418e-09
380;-1.11891e-08
400;-1.54932e-08
420;-1.97652e-08
440;-2.39529e-08
460;-2.8004e-08
480;-3.18665e-08
500;-3.54896e-08
520;-3.88241e-08
540;-4.1823e-08
560;-4.44425e-08
580;-4.6642e-08
600;-4.8385e-08
620;-4.96395e-08
640;-5.03787e-08
660;-5.05808e-08
680;-5.02301e-08
700;-4.93167e-08
720;-4.78371e-08
740;-4.5794e-08
760;-4.31966e-08
780;-4.00608e-08
800;-3.64086e-08
820;-3.22684e-08
840;-2.76745e-08
860;-2.26672e-08
880;-1.72919e-08
900;-1.1599e-08
920;-5.64333e-09
940;5.16338e-10
960;6.81798e-09
980;1.31969e-08
1000;1.95866e-08
1020;2.59191e-08
1040;3.21261e-08
1060;3.81394e-08
1080;4.3892e-08
1100;4.93185e-08
1120;5.43561e-08
1140;5.89452e-08
1160;6.303e-08
1180;6.65594e-08
1200;6.94876e-08
1220;7.17744e-08
1240;7.33857e-08
1260;7.42945e-08
1280;7.44805e-08
1300;7.3931e-08
1320;7.26408e-08
1340;7.06123e-08
1360;6.78559e-08
1380;6.43894e-08
1400;6.02387e-08
1420;5.54366e-08
1440;5.00234e-08
1460;4.4046e-08
1480;3.75577e-08
1500;3.06177e-08
1520;2.32903e-08
1540;1.56446e-08
1560;7.75337e-09
1580;-3.07134e-10
1600;-8.45837e-09
1620;-1.66202e-08
1640;-2.47115e-08
1660;-3.26514e-08
1680;-4.03599e-08
1700;-4.77585e-08
1720;-5.47714e-08
1740;-6.13261e-08
1760;-6.73542e-08
1780;-7.27921e-08
1800;-7.75816e-08
1820;-8.16708e-08
1840;-8.50144e-08
1860;-8.75741e-08
1880;-8.93195e-08
1900;-9.02279e-08
1920;-9.02847e-08
1940;-8.9484e-08
1960;-8.78279e-08
1980;-8.53274e-08
2000;-8.20016e-08
2020;-7.78777e-08
2040;-7.29911e-08
2060;-6.73845e-08
2080;-6.11081e-08
2100;-5.42185e-08
2120;-4.67787e-08
2140;-3.8857e-08
2160;-3.05267e-08
2180;-2.18651e-08
2200;-1.29529e-08
2220;-3.87341e-09
2240;5.2883e-09
2260;1.44463e-08
2280;2.35146e-08
2300;3.24079e-08
2320;4.10427e-08
2340;4.93376e-08
2360;5.72147e-08
2380;6.45999e-08
2400;7.14239e-08
2420;7.76225e-08
2440;8.31377e-08
2460;8.79178e-08
2480;9.19182e-08
2500;9.51014e-08
2520;9.7438e-08
2540;9.89062e-08
2560;9.94925e-08
2580;9.91916e-08
2600;9.80066e-08
2620;9.59486e-08
2640;9.30367e-08
2660;8.9298e-08
2680;8.4767e-08
2700;7.94855e-08
2720;7.3502e-08
2740;6.68712e-08
2760;5.96535e-08
2780;5.19144e-08
2800;4.3724e-08
2820;3.5156e-08
2840;2.62873e-08
2860;1.71971e-08
2880;7.96628e-09
2900;-1.32358e-09
2920;-1.05907e-08
2940;-1.9754e-08
2960;-2.87338e-08
2980;-3.74525e-08
3000;-4.58353e-08
3020;-5.3811e-08
3040;-6.13123e-08
3060;-6.82766e-08
3080;-7.46466e-08
3100;-8.03704e-08
3120;-8.54024e-08
3140;-8.97033e-08
3160;-9.32406e-08
3180;-9.59886e-08
3200;-9.79288e-08
3220;-9.90499e-08
3240;-9.93478e-08
3260;-9.88254e-08
3280;-9.74931e-08
3300;-9.53679e-08
3320;-9.24736e-08
3340;-8.88405e-08
3360;-8.45048e-08
3380;-7.95086e-08
3400;-7.38992e-08
3420;-6.77288e-08
3440;-6.10538e-08
3460;-5.39344e-08
3480;-4.6434e-08
3500;-3.86188e-08
3520;-3.05568e-08
3540;-2.23176e-08
3560;-1.39715e-08
3580;-5.58908e-09
3600;2.75955e-09
3620;1.10052e-08
3640;1.90803e-08
3660;2.69193e-08
3680;3.44596e-08
3700;4.16413e-08
3720;4.84084e-08
3740;5.4709e-08
3760;6.04956e-08
3780;6.57253e-08
3800;7.03606e-08
3820;7.43691e-08
3840;7.77241e-08
3860;8.04047e-08
3880;8.23956e-08
3900;8.36877e-08
3920;8.42776e-08
3940;8.41679e-08
3960;8.33669e-08
3980;8.18889e-08
4000;7.97532e-08
4020;7.69848e-08
4040;7.36135e-08
4060;6.96741e-08
4080;6.52055e-08
4100;6.02509e-08
4120;5.4857e-08
4140;4.90738e-08
4160;4.29541e-08
4180;3.65532e-08
4200;2.9928e-08
4220;2.31371e-08
4240;1.62397e-08
4260;9.29568e-09
4280;2.36469e-09
4300;-4.49413e-09
4320;-1.12227e-08
4340;-1.77645e-08
4360;-2.40649e-08
4380;-3.00717e-08
4400;-3.57356e-08
4420;-4.10104e-08
4440;-4.58536e-08
4460;-5.02266e-08
4480;-5.40949e-08
4500;-5.74285e-08
4520;-6.02023e-08
4540;-6.23959e-08
4560;-6.39941e-08
4580;-6.49867e-08
4600;-6.53689e-08
4620;-6.5141e-08
4640;-6.43087e-08
4660;-6.28828e-08
4680;-6.08793e-08
4700;-5.8319e-08
4720;-5.52275e-08
4740;-5.1635e-08
4760;-4.7576e-08
4780;-4.3089e-08
4800;-3.82161e-08
4820;-3.30028e-08
4840;-2.74973e-08
4860;-2.17507e-08
4880;-1.58159e-08
4900;-9.74742e-09
4920;-3.6011e-09
4940;2.56663e-09
4960;8.69913e-09
4980;1.474e-08
5000;2.06338e-08
5020;2.63261e-08
5040;3.17643e-08
5060;3.68981e-08
5080;4.16799e-08
5100;4.60648e-08
5120;5.00118e-08
5140;5.34836e-08
5160;5.6447e-08
5180;5.88735e-08
5200;6.07391e-08
5220;6.20251e-08
5240;6.27178e-08
5260;6.28088e-08
5280;6.22953e-08
5300;6.11799e-08
5320;5.94706e-08
5340;5.7181e-08
5360;5.43298e-08
5380;5.0941e-08
5400;4.70438e-08
5420;4.26718e-08
5440;3.78634e-08
5460;3.26608e-08
5480;2.71104e-08
5500;2.12617e-08
5520;1.51671e-08
5540;8.88169e-09
5560;2.46249e-09
5580;-4.03207e-09
5600;-1.05425e-08
5620;-1.70091e-08
5640;-2.3372e-08
5660;-2.95723e-08
5680;-3.55521e-08
5700;-4.12555e-08
5720;-4.66288e-08
5740;-5.1621e-08
5760;-5.61845e-08
5780;-6.02755e-08
5800;-6.38542e-08
5820;-6.68855e-08
5840;-6.93392e-08
5860;-7.11903e-08
5880;-7.24192e-08
5900;-7.3012e-08
5920;-7.29607e-08
5940;-7.22632e-08
5960;-7.09233e-08
5980;-6.89508e-08
6000;-6.63615e-08
6020;-6.31768e-08
6040;-5.94238e-08
6060;-5.5135e-08
6080;-5.03479e-08
6100;-4.51046e-08
6120;-3.94519e-08
6140;-3.34402e-08
6160;-2.71236e-08
6180;-2.05592e-08
6200;-1.38062e-08
6220;-6.92616e-09
6240;1.83457e-11
6260;6.96389e-09
6280;1.38469e-08
6300;2.06044e-08
6320;2.71743e-08
6340;3.34962e-08
6360;3.95119e-08
6380;4.51662e-08
6400;5.0407e-08
6420;5.51859e-08
6440;5.94592e-08
6460;6.31874e-08
6480;6.63364e-08
6500;6.88774e-08
6520;7.07874e-08
6540;7.20492e-08
6560;7.26518e-08
6580;7.25903e-08
6600;7.18661e-08
6620;7.04871e-08
6640;6.84669e-08
6660;6.58256e-08
6680;6.2589e-08
6700;5.87886e-08
6720;5.44611e-08
6740;4.96484e-08
6760;4.43969e-08
6780;3.87573e-08
6800;3.27836e-08
6820;2.65335e-08
6840;2.00669e-08
6860;1.3446e-08
6880;6.73425e-09
6900;-3.80672e-12
6920;-6.70355e-09
6940;-1.33007e-08
6960;-1.9732e-08
6980;-2.59356e-08
7000;-3.18522e-08
7020;-3.74248e-08
7040;-4.26001e-08
7060;-4.73284e-08
7080;-5.15642e-08
7100;-5.52668e-08
7120;-5.84008e-08
7140;-6.09358e-08
7160;-6.28474e-08
7180;-6.41172e-08
7200;-6.47328e-08
7220;-6.46881e-08
7240;-6.39832e-08
7260;-6.26247e-08
7280;-6.06253e-08
7300;-5.80038e-08
7320;-5.47852e-08
7340;-5.09998e-08
7360;-4.66837e-08
7380;-4.18778e-08
7400;-3.6628e-08
7420;-3.09843e-08
7440;-2.50003e-08
7460;-1.87333e-08
7480;-1.22432e-08
7500;-5.59187e-09
7520;1.15685e-09
7540;7.93828e-09
7560;1.46873e-08
7580;2.13389e-08
7600;2.78291e-08
7620;3.40949e-08
7640;4.00757e-08
7660;4.57131e-08
7680;5.09521e-08
7700;5.57411e-08
7720;6.00324e-08
7740;6.37833e-08
7760;6.69555e-08
7780;6.95164e-08
7800;7.14385e-08
7820;7.27007e-08
7840;7.32873e-08
7860;7.31893e-08
7880;7.24037e-08
7900;7.09338e-08
7920;6.87892e-08
7940;6.59856e-08
7960;6.25449e-08
7980;5.84947e-08
8000;5.38682e-08
8020;4.8704e-08
8040;4.30457e-08
8060;3.69413e-08
8080;3.04429e-08
8100;2.36065e-08
8120;1.64912e-08
8140;9.1586e-09
8160;1.67251e-09
8180;-5.90178e-09
8200;-1.3498e-08
8220;-2.10496e-08
8240;-2.84902e-08
8260;-3.57544e-08
8280;-4.2778e-08
8300;-4.94991e-08
8320;-5.58579e-08
8340;-6.17983e-08
8360;-6.72671e-08
8380;-7.22157e-08
8400;-7.65997e-08
8420;-8.03797e-08
8440;-8.35214e-08
8460;-8.59962e-08
8480;-8.77812e-08
8500;-8.88594e-08
8520;-8.92202e-08
8540;-8.8859e-08
8560;-8.77776e-08
8580;-8.59841e-08
8600;-8.34926e-08
8620;-8.03236e-08
8640;-7.65032e-08
8660;-7.20632e-08
8680;-6.7041e-08
8700;-6.14789e-08
8720;-5.54238e-08
8740;-4.8927e-08
8760;-4.20435e-08
8780;-3.48318e-08
8800;-2.73531e-08
8820;-1.96707e-08
8840;-1.18499e-08
8860;-3.95692e-09
8880;3.94136e-09
8900;1.17782e-08
8920;1.94874e-08
8940;2.70042e-08
8960;3.42654e-08
8980;4.12103e-08
9000;4.7781e-08
9020;5.39232e-08
9040;5.95864e-08
9060;6.47243e-08
9080;6.92957e-08
9100;7.32641e-08
9120;7.65988e-08
9140;7.92747e-08
9160;8.12724e-08
9180;8.2579e-08
9200;8.31875e-08
9220;8.30973e-08
9240;8.23139e-08
9260;8.08493e-08
9280;7.87213e-08
9300;7.59537e-08
9320;7.25761e-08
9340;6.86233e-08
9360;6.41353e-08
9380;5.91569e-08
9400;5.37369e-08
9420;4.79282e-08
9440;4.1787e-08
9460;3.53721e-08
9480;2.87448e-08
9500;2.19679e-08
9520;1.51055e-08
9540;8.22212e-09
9560;1.38204e-09
9580;-5.35103e-09
9600;-1.19147e-08
9620;-1.82485e-08
9640;-2.42944e-08
9660;-2.99974e-08
9680;-3.5306e-08
9700;-4.01727e-08
9720;-4.45544e-08
9740;-4.84129e-08
9760;-5.17152e-08
9780;-5.44339e-08
9800;-5.65472e-08
9820;-5.80395e-08
9840;-5.89011e-08
9860;-5.91287e-08
9880;-5.8725e-08
9900;-5.76991e-08
9920;-5.60662e-08
9940;-5.38472e-08
9960;-5.10691e-08
9980;-4.7764e-08
10000;-4.39695e-08
10020;-3.97277e-08
10040;-3.50852e-08
10060;-3.00925e-08
10080;-2.48035e-08
10100;-1.92748e-08
10120;-1.35655e-08
10140;-7.73651e-09
10160;-1.84958e-09
10180;4.03284e-09
10200;9.84847e-09
10220;1.55357e-08
10240;2.10344e-08
10260;2.62863e-08
10280;3.12356e-08
10300;3.58295e-08
10320;4.00192e-08
10340;4.37596e-08
10360;4.70102e-08
10380;4.97356e-08
10400;5.19058e-08
10420;5.34961e-08
10440;5.44879e-08
10460;5.48686e-08
10480;5.46319e-08
10500;5.37776e-08
10520;5.23118e-08
10540;5.0247e-08
10560;4.76017e-08
10580;4.44003e-08
10600;4.06728e-08
10620;3.64548e-08
10640;3.17869e-08
10660;2.67143e-08
10680;2.12864e-08
10700;1.55564e-08
10720;9.58067e-09
10740;3.41822e-09
10760;-2.86988e-09
10780;-9.22112e-09
10800;-1.55721e-08
10820;-2.18594e-08
10840;-2.80197e-08
10860;-3.3991e-08
10880;-3.97128e-08
10900;-4.51271e-08
10920;-5.01785e-08
10940;-5.48152e-08
10960;-5.89892e-08
10980;-6.26568e-08
11000;-6.57794e-08
11020;-6.83235e-08
11040;-7.0261e-08
11060;-7.157e-08
11080;-7.22343e-08
11100;-7.22441e-08
11120;-7.15961e-08
11140;-7.02929e-08
11160;-6.8344e-08
11180;-6.57648e-08
11200;-6.25769e-08
11220;-5.88079e-08
11240;-5.44911e-08
11260;-4.96648e-08
11280;-4.43726e-08
11300;-3.86625e-08
11320;-3.25866e-08
11340;-2.62005e-08
11360;-1.9563e-08
11380;-1.27351e-08
11400;-5.77983e-09
11420;1.23845e-09
11440;8.25486e-09
11460;1.52045e-08
11480;2.2023e-08
11500;2.86472e-08
11520;3.5016e-08
11540;4.10705e-08
11560;4.67547e-08
11580;5.20164e-08
11600;5.68072e-08
11620;6.10833e-08
11640;6.48056e-08
11660;6.79405e-08
11680;7.04598e-08
11700;7.23411e-08
11720;7.35681e-08
11740;7.41309e-08
11760;7.40254e-08
11780;7.32542e-08
11800;7.1826e-08
11820;6.97557e-08
11840;6.70642e-08
11860;6.37783e-08
11880;5.99302e-08
11900;5.55575e-08
11920;5.07027e-08
11940;4.54125e-08
11960;3.9738e-08
11980;3.37336e-08
12000;2.74567e-08
12020;2.09673e-08
12040;1.43272e-08
12060;7.5997e-09
12080;8.48668e-10
12100;-5.86184e-09
12120;-1.24682e-08
12140;-1.89079e-08
12160;-2.51201e-08
12180;-3.10459e-08
12200;-3.66295e-08
12220;-4.18182e-08
12240;-4.6563e-08
12260;-5.0819e-08
12280;-5.45463e-08
12300;-5.77094e-08
12320;-6.02787e-08
12340;-6.22296e-08
12360;-6.35437e-08
12380;-6.42083e-08
12400;-6.42168e-08
12420;-6.35689e-08
12440;-6.227e-08
12460;-6.03321e-08
12480;-5.77727e-08
12500;-5.46153e-08
12520;-5.08891e-08
12540;-4.66282e-08
12560;-4.18722e-08
12580;-3.6665e-08
12600;-3.10549e-08
12620;-2.50939e-08
12640;-1.88376e-08
12660;-1.23441e-08
12680;-5.67414e-09
12700;1.10989e-09
12720;7.94436e-09
12740;1.4765e-08
12760;2.15073e-08
12780;2.81075e-08
12800;3.45027e-08
12820;4.06316e-08
12840;4.64351e-08
12860;5.1857e-08
12880;5.6844e-08
12900;6.13467e-08
12920;6.53196e-08
12940;6.8722e-08
12960;7.1518e-08
12980;7.36768e-08
13000;7.51733e-08
13020;7.59882e-08
13040;7.61081e-08
13060;7.55256e-08
13080;7.42396e-08
13100;7.22552e-08
13120;6.95837e-08
13140;6.62425e-08
13160;6.22551e-08
13180;5.76506e-08
13200;5.24638e-08
13220;4.6735e-08
13240;4.05093e-08
13260;3.38364e-08
13280;2.67702e-08
13300;1.93686e-08
13320;1.16926e-08
13340;3.80599e-09
13360;-4.2252e-09
13380;-1.23332e-08
13400;-2.04492e-08
13420;-2.85038e-08
13440;-3.64277e-08
13460;-4.41524e-08
13480;-5.16104e-08
13500;-5.87363e-08
13520;-6.5467e-08
13540;-7.17424e-08
