0.0991821;1.02198e-10;-1.29176e-11;1.03011e-10
0.0992775;1.01243e-10;-2.37026e-11;1.03981e-10
0.0993729;9.85069e-11;-3.42434e-11;1.04289e-10
0.0994682;9.40348e-11;-4.4214e-11;1.03911e-10
0.0995636;8.79328e-11;-5.33031e-11;1.02827e-10
0.099659;8.03494e-11;-6.12186e-11;1.01014e-10
0.0997543;7.14695e-11;-6.76778e-11;9.84285e-11
0.0998497;6.15254e-11;-7.23928e-11;9.50058e-11
0.0999451;5.08292e-11;-7.50684e-11;9.0658e-11
0.10004;3.98141e-11;-7.54293e-11;8.52921e-11
0.100136;2.9063e-11;-7.32825e-11;7.88352e-11
0.100231;1.9301e-11;-6.8607e-11;7.12702e-11
0.100327;1.1332e-11;-6.1647e-11;6.26799e-11
0.100422;5.91941e-12;-5.29759e-11;5.33056e-11
0.100517;3.62586e-12;-4.34958e-11;4.36467e-11
0.100613;4.65168e-12;-3.43534e-11;3.46669e-11
0.100708;8.71687e-12;-2.67706e-11;2.8154e-11
0.100803;1.50315e-11;-2.18191e-11;2.64956e-11
0.100899;2.23805e-11;-2.01862e-11;3.01392e-11
0.100994;2.93216e-11;-2.19938e-11;3.66536e-11
0.101089;3.44614e-11;-2.6724e-11;4.36092e-11
0.101185;3.67504e-11;-3.32856e-11;4.95836e-11
0.10128;3.57237e-11;-4.02199e-11;5.37943e-11
0.101376;3.16219e-11;-4.60061e-11;5.58257e-11
0.101471;2.5353e-11;-4.93988e-11;5.55249e-11
0.101566;1.82941e-11;-4.97146e-11;5.29737e-11
0.101662;1.19733e-11;-4.69928e-11;4.84942e-11
0.101757;7.70898e-12;-4.19847e-11;4.26865e-11
0.101852;6.29422e-12;-3.59675e-11;3.65141e-11
0.101948;7.80884e-12;-3.04272e-11;3.14132e-11
0.102043;1.16099e-11;-2.66869e-11;2.9103e-11
0.102139;1.65053e-11;-2.5578e-11;3.0441e-11
0.102234;2.10669e-11;-2.72375e-11;3.44339e-11
0.102329;2.40026e-11;-3.10879e-11;3.92757e-11
0.102425;2.44889e-11;-3.60024e-11;4.35417e-11
0.10252;2.23757e-11;-4.06135e-11;4.63695e-11
0.102615;1.82103e-11;-4.36804e-11;4.73244e-11
0.102711;1.3074e-11;-4.44178e-11;4.6302e-11
0.102806;8.27776e-12;-4.26956e-11;4.34907e-11
0.102901;5.00081e-12;-3.90584e-11;3.93772e-11
0.102997;3.97181e-12;-3.45599e-11;3.47874e-11
0.103092;5.27911e-12;-3.04614e-11;3.09154e-11
0.103188;8.36154e-12;-2.78772e-11;2.91041e-11
0.103283;1.21796e-11;-2.74686e-11;3.00477e-11
0.103378;1.55167e-11;-2.92692e-11;3.31278e-11
0.103474;1.7325e-11;-3.26893e-11;3.69965e-11
0.103569;1.70174e-11;-3.66956e-11;4.04495e-11
0.103664;1.46239e-11;-4.01136e-11;4.26961e-11
0.10376;1.07703e-11;-4.19641e-11;4.33242e-11
0.103855;6.48852e-12;-4.17392e-11;4.22405e-11
0.103951;2.91241e-12;-3.95383e-11;3.96454e-11
0.104046;9.50825e-13;-3.60287e-11;3.60412e-11
0.104141;1.02937e-12;-3.22434e-11;3.22599e-11
0.104237;2.97568e-12;-2.92765e-11;2.94274e-11
0.104332;6.07891e-12;-2.79652e-11;2.86183e-11
0.104427;9.30432e-12;-2.8651e-11;3.01239e-11
0.104523;1.15989e-11;-3.10876e-11;3.31809e-11
0.104618;1.21985e-11;-3.45209e-11;3.66128e-11
0.104713;1.08469e-11;-3.7916e-11;3.9437e-11
0.104809;7.8643e-12;-4.02633e-11;4.10241e-11
0.104904;4.04641e-12;-4.08739e-11;4.10737e-11
0.105;4.25646e-13;-3.95778e-11;3.95801e-11
0.105095;-2.03469e-12;-3.67684e-11;3.68246e-11
0.10519;-2.72298e-12;-3.32805e-11;3.33917e-11
0.105286;-1.55586e-12;-3.01408e-11;3.01809e-11
0.105381;1.00208e-12;-2.82631e-11;2.82809e-11
0.105476;4.08011e-12;-2.818e-11;2.84739e-11
0.105572;6.66174e-12;-2.98887e-11;3.06221e-11
0.105667;7.8862e-12;-3.28561e-11;3.37892e-11
0.105762;7.30174e-12;-3.61801e-11;3.69095e-11
0.105858;4.99648e-12;-3.88594e-11;3.91793e-11
0.105953;1.5688e-12;-4.00902e-11;4.01209e-11
0.106049;-2.05306e-12;-3.95035e-11;3.95568e-11
0.106144;-4.888e-12;-3.72716e-11;3.75908e-11
0.106239;-6.19335e-12;-3.40545e-11;3.46131e-11
0.106335;-5.68404e-12;-3.08012e-11;3.13213e-11
0.10643;-3.61509e-12;-2.84673e-11;2.86959e-11
0.106525;-7.03625e-13;-2.77306e-11;2.77395e-11
0.106621;2.08602e-12;-2.87912e-11;2.88666e-11
0.106716;3.82972e-12;-3.13136e-11;3.1547e-11
0.106812;3.91808e-12;-3.45286e-11;3.47502e-11
0.106907;2.23666e-12;-3.74629e-11;3.75296e-11
0.107002;-8.01483e-13;-3.92293e-11;3.92375e-11
0.107098;-4.38e-12;-3.92905e-11;3.95339e-11
0.107193;-7.52316e-12;-3.76182e-11;3.83631e-11
0.107288;-9.38654e-12;-3.46998e-11;3.5947e-11
0.107384;-9.50813e-12;-3.13932e-11;3.28015e-11
0.107479;-7.94518e-12;-2.86701e-11;2.97506e-11
0.107574;-5.2564e-12;-2.73267e-11;2.78277e-11
0.10767;-2.33486e-12;-2.77471e-11;2.78452e-11
0.107765;-1.41663e-13;-2.97889e-11;2.97892e-11
0.107861;5.80366e-13;-3.28266e-11;3.28318e-11
0.107956;-4.72222e-13;-3.59382e-11;3.59413e-11
0.108051;-3.07344e-12;-3.81799e-11;3.83034e-11
0.108147;-6.53548e-12;-3.88676e-11;3.94132e-11
